score,text
15,"Kenya Revenue Authority (KRA) wishes to remind the public of the ongoing Voluntary Tax Disclosure Programme

(VTDP) which allows a taxpayer to confidentially disclose tax liabilities that were previously undisclosed to the"
15,"Further to the public notice of 25th January 2022 on “Roll-Out of New Generation of Excise Stamps and Return of Unused Old Generation of Excise Duty Stamps”, Kenya Revenue Authority (KRA) wishes to clarify to manufacturers and importers of excisable products and the public that any excisable goods that were manufactured and affixed with the old generation excise stamps on or before the deadline for utilising those stamps will be allowed in the market until the expiry of the shelf life of the goods.

Manufacturers and importers of excisable goods are reminded that the deadline for utilizing old generation excise stamps and returning unused old generation excise stamps is as indicated below : -"
15,"Kenya Revenue Authority (KRA) reminds manufacturers and importers of excisable products that pursuant to the public notice of 30th November 2021 on “Roll-Out of New Generation of Excise Stamps”, KRA commenced the roll-out of the new generation of excise stamps in three phases as follows:

Wines, Spirits, Ready To Drink, Beer and Other Tobacco Products"
15,Affordable Housing Levy (AHL)
15,"The Finance Act 2023 introduced the AHL with effect from 1st July, 2023. Kenya Revenue Authority has been appointed as the collecting Agent of the Affordable Housing Levy (AHL).

Kenya Revenue Authority wishes to make the following clarification with respect to the AHL:"
15,RENEWAL OF LICENCES FOR TRANSIT SHEDS
15,"Kenya Revenue Authority (KRA) wishes to remind all Transit Shed Operators that their licenses will expire on 31st December, 2023.

The licensing conditions are spelt out under Section 12 of the East African Community Customs Management Act, 2004 as read together with Gazette Notice No. 5215 of 2017."
15,"Revenue Authority (KRA) informs members of the Public that the Affordable Housing Act, 2024 designates KRA as the ‘Collector’ of the Affordable Housing Levy (AHL).

With effect from 19th March, 2024, all Employers are required to deduct the AHL from the employee’s gross salary and remit together with the employer’s contribution as follows:"
15,Stakeholder Validation Workshop on the Draft KRA Diversity & Inclusion Policy
15,"The Kenya Revenue Authority (KRA) invites the general public and any other interested parties to participate in a Stakeholder Validation Workshop for the draft Diversity & Inclusion Policy following the recently concluded public participation and submission of proposals on the Policy.

The workshop will be held as follows:"
15,"FRINGE BENEFIT TAX

For the purposes of Section 12B of the Income Tax Act, the Market Interest Rate is 16%. This rate shall be applicable for the three months of July, August and September 2024."
15,"Amendments to PAYE Computation Pursuant to the Tax Laws (Amendment) Act, 2024"
15,"Download Updated P10 Return

Kenya Revenue Authority (KRA) informs employers and the public that pursuant to the Tax Laws (Amendment) Act, 2024 which comes into force on 27th December 2024, the following changes shall be applicable in the computation of PAYE for December 2024 and subsequent periods -"
15,Digital Communication Indispensable Tool That Public Sector Needs to Embrace
15,"The 2019 annual income tax returns filing season will perhaps go down the books of history as one whose due date was not characterised by long queues. In fact, as someone put it in a certain circle, if Kenya had an equivalent of the Guinness World Records, the just concluded filing exercise would have easily entered in the records. For the first time, there were no queues of taxpayers at Kenya Revenue Authority (KRA) offices countrywide. Traditionally, a few days to the deadline would be marked with overwhelmingly long queues.

When KRA rolled out the iTax technology in 2014 to modernise tax administration in Kenya, there were mixed reactions regarding the system from various stakeholders. While some saw the technology as an opportunity for enhanced tax compliance and efficiency in tax administration, others felt that it was an obstacle to tax compliance."
15,"By Grace Wandera, Deputy Commissioner Marketing & Communication"
15,"CS Hon. FCPA John Mbadi hosts the Chinese Ambassador to Kenya, H.E. Guo Haiyan"
15,PS Dr. Chris Kiptoo hosts officials from the Asian Infrastructure Investment Bank
15,Meeting with Vice President of the Export and Import Bank of China.
15,Sin Tax
15,"Interesting name for a tax right? Imagine if you were to be taxed every time you sin. I wonder whether we would have any sinners. This brings in another question, who would receive that tax, church? Government? But no, am not referring to that kind of tax. Sin tax is what we refer to as Excise Duty. It is one of the oldest taxes levied worldwide on selected products that are considered harmful to society and individuals. Excise duty is a duty that is imposed on goods and services manufactured in Kenya or imported into Kenya and specified in the First Schedule to the Excise Duty Act, 2015.

These goods include; Tobacco and tobacco products, beer, wines and spirits, soft drinks such as juices, soda and other non- alcoholic beverages, bottled water, sugar confectioneries and chocolates, motor vehicles, petroleum, cosmetics etc. The services include; mobile money transfer services, money transfer services by banks and other financial institutions, data services etc."
15,CPI and Inflation Rates for October 2015
15,Taxation of Foreign Income
15,"Among the key successes of Kenya Revenue Authority’s 7th Corporate Plan is increased tax and customs compliance through implementation of simplified tax payment processes as well as effective and efficient tax administration measures. The above measures among others, have led to increased customer satisfaction levels for both local and diaspora taxpayers.

This article focuses on persons earning income from foreign sources subject to tax in Kenya for purposes of guiding them, with a view to ensuring their compliance to tax laws in Kenya."
15,Voluntary Tax Disclosure Programme (VTDP) a Positive Influence on Tax Compliance.
15,"In a bid to enhance overall tax compliance in Kenya, the Kenya Revenue Authority (KRA) extended a bone to non-compliant taxpayers through the introduction of the Voluntary Tax Disclosure Programme (VTDP) via the Finance Act 2020, which took effect from 01 January 2021 and will run up to 31 December 2023.

What is Voluntary Tax Disclosure Programme (VTDP)?"
15,What You Need To Know About Getting A Waiver
15,"Sometime back, a friend of mine approached me with some tax issues. He was complaining about some imposed tax penalties for late filing. After listening to his story, I realized that he had no clue about the Kenya Revenue Authority penalty waiver program. In this article, I will dive deeper and explain different dilemmas surrounding the penalty waiver.

On a few occasions, taxpayers for one reason or the other find themselves in situations where they are not in a position to comply with the strict tax filing deadlines. When this happens, taxpayers get penalized by the Kenya Revenue Authority for either filing late or not filing at all. These penalties continue to accumulate interest over time until payments for them are made."
15,Understanding Individual Income Tax
15,"Kenya Revenue Authority (KRA) has scaled up its efforts in sensitizing Kenyans on their tax obligations. It has also been noted that the knowledge gap among taxpayers has contributed to their low tax morale. As a result, this has a direct impact on compliance; taxpayers who are more educated about taxes are more likely to comply.

What is Individual Income Tax?"
15,Mainstreaming of Tax Education in the Curriculum
15,"There is every reason for schools to integrate tax education into the classroom. Tax education can be described as the provision of knowledge and skills aimed at changing people’s attitude and perceptions toward taxation. It is the bridge that connects tax administrations and the public. The aim is to raise public awareness on new and existing tax laws, importance of paying taxes, and methods of filing tax returns. Mainstreaming of tax education in the curriculum should strive to change the attitudes and behaviors of learners towards taxation.

In Kenya, most taxpayers and learners have basic knowledge in taxation; however, there are repeated gaps in terms of meaning, sources, uses and administration of tax. To combat this disparity, KRA in the year 2005 embarked on a mission to educate, sensitize and demystify taxation to the public and enhance voluntary compliance. In 2012, the Authority launched a school outreach programme in a bid to nurture a tax paying culture from an early age. Contrary to expectations, the school outreach programme did not reach all the targeted learners due to resource related challenges. Additionally, it was neither part of the formal nor non-formal curriculum."
15,"Article by John Mutie, Msc.Fin."
15,"Presidents Kenyatta, Museveni commission Busia OSBP"
15,"The OSBP brings together under one roof, all the Government agencies performing border crossing controls procedures,

doing away with need for motorized traffic and persons to undergo clearance twice at both sides of the border."
15,Multi-Agency Team intercepts 7000 Litres of Smuggled Diesel Fue
15,"Kenya Revenue Authority (KRA) in collaboration with the Multi-Agency team in Moyale have intercepted a consignment of seven thousand litres of diesel fuel smuggled from Ethiopia. The consignment was intercepted at a residential house at Gurumesa area.

The team was acting on a tip-off and raided the house where they found 350 (20 litres each) Jericans ten of which were filled with diesel valued at Kshs.800, 000. The team also impounded a lorry, which was filled with 6,800 litres of diesel. The vehicle was found parked at the residential house."
15,"Harnessing society resources, modern technology key in effective tax administration."
15,"There is a growing need to harness broader resources from the society to drive tax collection more effectively. Speaking during the close of the 4th Annual Tax Summit at the Kenya School of Monetary Studies (KSMS), Nairobi, KRA Commissioner General Mr John Njiraini said that the success of the future of tax administration needs to go beyond the work tax administrators alone.

He noted that partnerships between revenue administrators and various stakeholders such as innovators and academicians are a significant injection for effective tax administration."
15,KESRA launches inaugural research conference
15,"The Kenya Revenue Authority (KRA) recently launched its inaugural Kenya School of Revenue Administration (KESRA) Research Conference at the Kenya School of Monetary Studies, Nairobi.

The Research conference themed ""Taxation in a Digitized Economy"" was part of the Fourth Annual Tax Summit that kicked off on 15th October 2018 and ended on 17th October 2018. The focus of this year?s research conference focused on the emerging digital frontiers and their implications on tax administration."
15,KRA appoints two Commissioners to enhance leadership capacity
15,"The Kenya Revenue Authority (KRA) has announced two substantive Commissioners’ appointment as part of an ongoing leadership capacity enhancement programme.

KRA’s Commissioner General Githii Mburu CBS, in a media communiqué, confirmed that the Board has appointed Ms. Lilian Anyango Nyawanda as Commissioner of Customs and Border Control and Dr. Edward Kinyua Karanja as Commissioner of Investigation and Enforcement."
15,Directors of Purma Holdings Limited escape Police dragnet at a city hotel
15,"Two directors of Purma Holdings Limited being sought over Kshs. 2.2 billion tax evasion court case, this evening escaped a police dragnet at a local city hotel where they were residing.

The two, Mary Wambui Mungai & Purity Njoki Mungai escaped from their hotel rooms a few minutes before the police and officers from the Kenya Revenue Authority (KRA) arrived to arrest them."
15,KRA and KEPSA Forge Stronger Collaboration to Drive Voluntary Compliance
15,"The Kenya Revenue Authority (KRA) and the Kenya Private Sector Alliance (KePSA) have reaffirmed their commitment to deepen collaboration in support of a fair, inclusive and transparent tax environment. In a recent high-level meeting between the KRA and KePSA boards, the two institutions agreed on a joint agenda to enhance voluntary compliance, expand the tax base and build a predictable business environment through structured dialogue.

Speaking during the engagement, KRA Board Chairman Hon. Ndiritu Muriithi underscored the importance of trusted partnerships in driving Kenya’s revenue performance. “KePSA plays a vital role in representing a cross-section of the private sector. Through structured engagement and shared insights, we can co-create solutions that ease compliance, unlock new revenue streams, and ultimately drive economic growth,” he said."
15,"PRESS RELEASE 03/05/2019

KRA has not abolished filing of tax returns as reported"
15,CONSULTATIVE MEETING BETWEEN THE STATE DEPARTMENT FOR PUBLIC SERVICE AND THE NATIONAL TREASURY ON STATUTORY DEDUCTIONS AT SOURCE
15,PS IMBUNYA: MORE HUDUMA CENTRES COMING TO BRING SERVICES CLOSER TO KENYANS
15,PS Imbunya Joins President Ruto as Government Rolls Out KSh21 Billion Projects in Kakamega
15,"OVER 3,500 YOUTH VALIDATED UNDER NYOTA PROJECT IN VIHIGA"
15,"PS Dr. Jane Kere Imbunya Congratulates Head of Public Service on Prestigious Conferment, Hails Visionary Leadership"
15,New office administrators called to serve with integrity
15,Finalization of FY 2025/26 Work and Procurement Plans
15,Courtesy Call Meeting with Azerbaijan Ambassador
15,Youth Roundtable Discussion on Empowerment
15,Strengthening Collaboration: NYS CG Courtesy Call on PS Imbunya
15,Landscape & Ecosystem Restoration Programme
15,PS Imbunya rallies Directors to drive results and staff welfare
15,Day 2 APSD Highlights: Inclusive Governance & Digital Transformation
15,Induction For Newly Appointed Clerical Officers
15,Opening of customer service week.
15,Hon J.B Muturi Visits Yatta Field Unit in Machakos County
15,HRMPEB holds the 5th CHRP Certification Ceremony at Bomas of Kenya
15,CS at Huduma Centre Mombasa to assess Service Delivery
15,Hon. J.B. Muturi launches Huduma Customer Service Week at Nairobi's GPO Centre.
15,"CS Ruku visit to NYS Gilgil Academy, Nakuru County"
15,Economic Empowerment in Vihiga County
15,Kenya Wins Big at 2025 Africa Public Service Day Celebrations
15,Strengthening Kenya's Digital Future
15,PS ICT Eng. John Tanui Holds Strategic Engagements to Advance Kenya’s Digital Transformation Agenda
15,Kenya Launches Digital Outsourcing Initiative to Create Jobs for Youth
15,Strengthening Kenya’s Digital Ecosystem
15,Strengthening Public Communicators: PS Isaboke Hosts KSG Delegation
15,PS Isaboke Celebrates Sigalagala National Polytechnic’s 6th Graduation
15,PS Isaboke Officiates KIMC Eldoret Campus Graduation Class of 2025
15,"K-Elec Factory Launch in Nairobi, Kenya"
15,PS Tanui Hosts Virtual Asset Chamber and Binance Delegation
15,The 2024 Africa Public Service Day National celebration.
15,"APSD 2024 National Celebrations brought together partipants from Ministries Departments and Agencies to showcase their innovations. In his keynote address at the 2024 Africa Public Service Day (APSD) National Celebrations, at KSG Kabete, the Principal Secretary, State Department for Public Service Mr. Amos Gathecha highlighted the theme, ""Building a Resilient Education System: The Foundation for a Future Public Service as a Catalyst for Revitalizing the Economy."" This theme aligns with the Bottom-Up Economic Transformation Agenda (BETA), which emphasizes education's role in creating an inclusive society and fostering economic growth. The PS stressed the need for innovation and skilled public servants to drive economic development and improve living standards. He urged participants to learn, share knowledge, and adopt best practices to enhance service delivery, noting that improving citizens' standards of living is a noble duty for public servants."
15,"PS Public Service Mr. Amos Gathecha Opens the 28th Annual National HRM Conference at Sawela Lodges, Naivasha"
15,"Speaking at the 28th Annual National HRM Conference at Sawela Lodges, Naivasha, Mr. Amos Gathecha, Principal Secretary, Ministry of Public Service and Human Capital Development, painted a compelling vision of HR professionals as architects of workplace transformation in Kenya. This conference brings together HR leaders from all sectors across the Country. PS while addressing the audience, underscored the collective efforts of the Ministry, the Institute of Human Resource Management (IHRM), and HR professionals can shape a future where HR practices are not merely functional, but foundational to institutional excellence and progress.

With the theme, ""HR Visionaries: Transforming Workplaces, Empowering Africa,"" PS urged practitioners to be bold pioneers in reshaping the workplace to foster productivity, enhance employee satisfaction, and heighten organizational impact. He noted that HR stands at a pivotal crossroads where technology, demographic shifts, and evolving workforce dynamics necessitate a fresh approach. He said in HR landscape, open communication, hybrid work environments, and employee wellness are not just strategies but pillars supporting a more inclusive, engaged, and resilient workforce."
15,"Nairobi, 30th June 2026

Nairobi County joined the Ministry of Health and other stakeholders in a sensitization meeting on the Drug Demand Reduction Strategy (DSR 2025) for Tobacco and Nicotine Products, held as part of the National Communication and Community Engagement Campaign to tackle the growing challenge of tobacco, nicotine, and substance use among young people."
15,"This remarkable achievement is a clear testament to her exemplary leadership, unwavering dedication, and steadfast commitment to advancing public service excellence in Kenya.

Her performance continues to inspire confidence and set a high standard for service delivery across government."
15,"The Principal Secretary for Public Service and Human Capital Development and Vice President of Africa Association for Public Administration and Management (AAPAM), Dr Jane Kere Imbunya on Tuesday 24th March, 2026 delivered the closing remarks during a strategic AAPAM innovation webinar that brought together public sector leaders and practitioners from across the continent.

The webinar, convened under the theme “Innovation and Impact: Institutionalizing Innovation in the Public Sector,” provided a platform for insightful discussions on how African governments can harness innovation to enhance efficiency, responsiveness, and citizen-centered service delivery."
15,PS Dr. Imbunya Holds Consultative Meeting on Public Service Payroll Audit
15,"This evening, Public Service and Human Capital Development Principal Secretary, Dr. Jane Kere Imbunya, held a consultative meeting on the ongoing Public Service Payroll Audit conducted by the Office of the Internal Auditor General.

The meeting brought together key stakeholders, including Internal Auditor General Dr. Sammy Kimunguyi, and officers from the Office of the Prime Cabinet Secretary and the National Treasury."
15,"Pre-Press: These services relate to the preparation of text, in a format ready for printing, and include:"
15,Printing Services
15,"The above includes the development of security features required to safeguard documents against forgery, such as micro text, guilloche backgrounds, vignettes and more.

For any Printing Order:"
15,"The Kenya National Bureau of Statistics (KNBS) is a Semi-Autonomous Government Agency established under the Statistics Act, 2006 to collect, compile, analyze, and disseminate socio-economic statistics needed for planning and policy formulation in Kenya. KNBS invites sealed open National tenders as below:-

TENDER NO: KNBS/OT/23/2017-2018"
15,"Public Service CS Ruku has directed all government institutions to migrate their Human Resource management operations to a centralized and tamper-proof Human Resource System (HRS) within the next two months as part of a sweeping crackdown on payroll fraud and ghost workers.

Speaking during the closing ceremony of the 12th Annual National Human Resource Management Congress in Mombasa, CS Ruku warned that institutions that fail to comply with the directive risk having their employees denied salaries and allowances."
15,Public Service boss urges African firms to adopt tech for global competitiveness
15,"The Chief of Staff and Head of Public Service, Felix Koskei, has urged African nations to harness technology to enhance product quality, unlock access to global markets, and drive both national and regional development.

Speaking in Mombasa during the opening of the 5th Regional Quality Conference organized by the Kenya Bureau of Standards (KEBS), Koskei said digital transformation is redefining quality management across industries."
15,Shaping the Future of Public Service in Kenya
15,"Tuesday 5th, July, 2025Harambee house

Government policies are essential in shaping national development, guiding decision-making, and ensuring effective service delivery to meet the needs of citizens."
15,Call for Public Partipation
15,KICA Regulations Documents
15,Public Investment Management Information System (PIMIS)
15,Regulations Scope of PIM Regulations
15,"Public Investment Management Information System (PIMIS) is a software solution designed to support management of the public investment lifecycle, including submission, review, and approval of project proposals, as well as the execution and monitoring of projects.

PIMIS Mandate"
15,PIM Downloads
15,Multilateral sources
15,Refers to borrowings that are facilitated by a specific country export credit agency and guaranteed or insured to help mitigate against uncertainty of exporting to other countries. Some of the terms include: Disbursements are linked to shipments of contracted merchandise; Interest rates are market-related – linked to OECD Consensus Guidelines and; Maturities are different but not more than 10 year.
15,"Individuals and institutions wishing to lend to Government are required to have a bank account with a Kenyan commercial bank and to open an investment account at the Central Bank of Kenya (Fiscal Agent). To open an investment account, an investor is required to collect and fill a mandate card from the Central Bank or any of its branches."
15,National Government issues retail securities (bonds) for financial empowerment of its citizens. Retail bonds are issued through mobile phone platform (code named M-Akiba (Mobile/Digital bond). These are issued by the Public Debt Management Office through mobile/Telecommunication Network Operations. Currently M-Akiba issuance is undergoing re-engineering and through the e-citizen platform and will be relaunched when the re-engineering process is completed.
15,Statement on Fiscal Risks
15,"Statement on Fiscal Risks Arising from the State Corporations Sector

The National Treasury has recently undertaken the task of identifying and quantifying the fiscal risks arising from the State Corporations (SC) sector. The key objective of the exercise is to determine the amount of fiscal exposure from the SC sector, which can migrate to the national budget and negatively impact the economy."
15,"2. National Convention on Water, Sanitation and Public Sector Transformation"
15,"Recognizing that universal access to water and sanitation cannot be achieved by government alone, APSD 2026 will host dedicated partnership forums bringing together:

These forums will provide opportunities to:"
15,The Government of Kenya recognises the critical role of robust media research
15,"The Principal Secretary for Broadcasting and Telecommunications Mr Stephen Isaboke, EBS, has endorsed the establishment of a joint industry committee to media research.

Speaking on the PS’ behalf during the 25th Annual PAMRO Conference in Nairobi, Mr Temesi Mukani, the Secretary for Information and Broadcasting noted that the Ministry is eager to collaborate with PAMRO and other stakeholders to rebuild a robust research framework that will propel Kenya’s media industry forward."
15,Enhancing Media Accountability and Innovation
15,"The Principal Secretary for Broadcasting and Telecommunications, Mr. Stephen Isaboke, EBS, today engaged with the Media Complaints Commission, staff and management of the Media Council of Kenya.

The discussions focused on the evolution of the media sector, which has transitioned from analogue to digital and continues to grow more dynamic with the rise of Artificial Intelligence. While new technologies present opportunities, they have also amplified challenges such as misinformation and disinformation, underscoring the need for multi-sector collaboration."
15,"For many years, chess has often been seen as a game reserved for the elite, foreigners, or affluent communities.

In Kenya, it is commonly associated with wealthy families or the Indian community, leaving many young people from rural or modest backgrounds to believe it is beyond their reach."
15,"Kilifi County's Ngomeni area is poised to host Sub-Saharan Africa's first underwater museum, with significant strides already made in the initial research phase.

Over the past two weeks, archaeologists from the National Museums of Kenya (NMK) and collaborating partners have been investigating a shipwreck believed to have sunk in the Indian Ocean off Ngomeni's shores approximately 500 years ago."
15,Kenya highlights digitalization progress at ministerial forum on sustainable ICT development
15,"Information, Communications and The Digital Economy CS Dr. Margaret Ndung’u, (Second from Left) together with Ministers and Senior Officials sign a joint communiqué committing to inclusive and sustainable development in Sub-Saharan Africa.

Ministers, comm u n i c a t i o n representatives, and digital technology officials from Uganda, South Africa, and Kenya have signed a joint communiqué with the African Telecommunications Union (ATU) to reaffirm their commitment to promoting inclusive and sustainable development in Sub-Saharan Africa."
15,New Hope for drylands as pearl millet flourishes in Kiboko fields
15,"Under the scorching sun of Kiboko—where parched soils often crack before yielding—an understated transformation is unfolding.

At the Inter national Maize and Wheat Improvement Center, rows of pearl millet now stand in demonstration plots, their grain heads swaying in the dryland breeze, quietly signaling resilience and renewed hope in an unforgiving landscape."
15,"MOHAMED HASSAN-KNA

The Deputy Chief of Staff in the Executive Office of the President, Performance and Delivery Management, Eliud Owalo, has embarked on an inspection tour of the ongoing infrastructure projects in the coastal counties of Mombasa and Lamu."
15,"EMMANUEL MASHA- KNA

The Government has commenced the upgrading of seven informal settlements in Kilifi County under the second Kenya Informal Settlement Improvement Project (KISIP 2) at a cost of Sh1.2 billion."
15,"JOHN KALEKE- KNA

The Government has announced plans to expand the Ewaso Ngiro tannery’s annual output from 1,200 metric tons to 2,400 metric tons, effectively doubling its leather production capacity."
15,"SEBASTIAN MIRITI- KNA

The Government is implementing a major development program in the counties of Marsabit and Turkana, with the aim of transforming lives and accelerating growth in this poverty-stricken region."
15,"Kenya fast-tracks circular economy plan to cut waste, improve efficiency"
15,"The Government, in collaboration with the private sector, has renewed its commitment to the development of the Circular Economy Strategy and Implementation Plan (CESIP).

This national framework aims to shift Kenya from the traditional linear “take-make-dispose” model to a more sustainable system that maximises resource efficiency and minimises waste."
15,State focuses on non-custodial sentencing and rehabilitation measures
15,"The Government is committed to strengthening measures that advance restorative justice and expand community-based corrections, the Principal Secretary for Correctional Services, Dr Salome Beacco has said.

With more than 60,000 offenders serving non-custodial sentences countrywide, the PS said Kenya is one of the global leaders dvancing community driven correctional services."
15,COMESA unveils facility to boost access to electricity
15,"The Common Market for Eastern and Southern Africa (COMESA) has launched a Project Preparation Facility (PPF) aimed at fast-tracking access to electricity and clean cooking solutions across the region.

The facility, supported by the World Bank, falls under the USD5 billion Acceleration of Sustainable and Clean Energy Access Transformation (ASCENT) programme, which aims to connect 100 million people in Eastern and Southern Africa to electricity."
15,"The Government has taken steps to recognize the Pare community in Taveta Sub-County as part of ongoing efforts to address statelessness in the country.

The development was announced during an event presided over by Taita Taveta Governor Andrew Mwadime, with support from the Minorities and Marginalized Affairs Unit (MMAU)."
15,"Kisumu County is cementing its status as a regional creative hub with the launch of a professional recording studio.

The launch, held at the Mama Grace Onyango Social Centre, was in collaboration with the French government, underscoring deepening cultural ties with the European nation."
15,"The Government has intensified efforts to incorporate nuclear energy into Kenya’s electricity mix as part of a wider push to drive industrialisation, with plans to develop the country’s first nuclear power plant in Siaya County gathering momentum.

Speaking in Kisumu during an induction workshop for Siaya County leaders, Nuclear Power and Energy Agency (NuPEA) Chairman, Prof Lawrence Gumbe, said the proposed plant will play a critical role to bridge the country’s electricity deficit and support industrial growth."
15,"Kisumu Port set to hit 700,000 tonnes in 2026 on trade boom"
15,"Kisumu Port is on course to handle more than 700,000 metric tonnes of cargo in 2026, riding on a surge in regional trade and expanding commodity flows that are steadily redefining shipping on Lake Victoria.

Port Manager for Cargo Services, Patrick Makau, said the lake port recorded 459,601 tonnes in 2025, with early 2026 figures pointing to accelerated growth driven by petroleum exports and increased intra-regional trade."
15,"New global accreditation body set to strengthen trade, KENAS says"
15,"The Kenya Accreditation Service (KENAS) has welcomed the establishment of the Global Accreditation Cooperation Incorporated (Global ACI), describing it as a major milestone set to strengthen international standards and boost global trade.

The new global body, which commenced operations on January 1, 2026, brings together the International Laboratory Accreditation Cooperation (ILAC) and the International Accreditation Forum (IAF) under a single governance structure."
15,"The government has made efforts to reduce the cost of tea production in Nandi County.

During the launch of the Sh1.7 billion Taunet Small Hydropower Project, the Head of Public Service Felix Koskei said the plant is a key to lowering manufacturing costs, particularly electricity."
15,"JOSEPH OUMA -KNA

The Government has spent Sh5.7 billion on the ongoing construction of affordable houses in Kisumu County. Through the Affordable Housing Development Programme, it is building 1,880 units in Lumumba Estate, Kisumu."
15,"HELLEN LUNALO-KNA

Kenyan electric vehicle assembler BasiGo has secured Sh5.43 billion from a group of investors through a combination of equity and debt financing to support the delivery of 1,000 electric buses over the next three years."
15,"CHRIS MAHANDARA-KNA

Operations at the Kenya Pipeline Corporation (KPC) oil jetty in Kisumu have ramped up following the introduction of a second cargo ship to ferry fuel from the depot to Uganda through Lake Victoria."
15,4. Persons Eligible to Initiate the Process
15,3. Scope of Application
15,"The request for deregistration of a deceased person’s PIN may be initiated by;

Such persons shall demonstrate legal authority to act on behalf of the estate."
15,5. Requirements for Deregistration of a Deceased Person’s PIN
15,"Status Report Of Civic Education, Public Participation And Citizen Engagement In Nairobi County"
15,Health Wellness and Nutrition Draft Sector Report and MTEF FY 2024-2025
15,"Health Wellness and Nutrition Draft Sector Report and MTEF FY 2024-2025

General Inquiries"
15,"Status Of Civic Education, Public Participation And Citizen Engagement In Nairobi City County – Study Report 2024"
15,"JOSEPH NG’ANG’A- KNA

The Government is reviewing the National Seed Policy, 2010 and developing a modern and more inclusive seeds and plant varieties law to increase production of quality seeds and fight counterfeits."
15,"A PIN (Personal Identification Number) is used when conducting business with the Kenya Revenue Authority (KRA), other Government agencies, and various service providers.

""Personal"" refers to both individuals and artificial persons such as companies, clubs, and trusts."
15,Who Should Have a PIN?
15,Appeal Process
15,"Any person aggrieved by the decision of the Authority as envisaged under this Rule(CT -Procedure rules 2017), shall file a Notice of Appeal in Form CT4; within 14 days of receiving the decision; and Memorandum of Appeal in Form CT5 respectively within thirty days from the date of receipt or notification of the decision of the Authority.

The Memorandum of Appeal shall be accompanied by the following documents:"
15,"In particular, for new customers who will use the Locksmiths Pros’ website in order to get in touch to the company there’s a nice 5% off discount on the first locksmith service customers will request.

More offers are also available in the course of the year. Moreover, all rates and prices at Locksmiths Pros are among some of the most affordable in the locksmith market."
15,More Table Games In The Internet or Kenyans
15,"There are many reasons to choose to play poker games, not only for Kenyans but also for everyone else. Actually, Australia Casino is a fully regulated and licensed platform which offers the best and safest casino environments you might find on the net.

Australia Casino puts much effort in finding casinos whose high standards meet severe requirements of security. This encourages more poker players to visit Australia Casino without hesitation and after testing the excellent and helpful customer service as well as trying free and real play games, most are greatly satisfied."
15,"By Wagema Mwangi (PCO)

The war against cross-border and transnational smuggling of minerals among countries in the Great Lakes Region is set to go a notch higher after the International Conference for Great Lakes Region (ICGLR) hinted at adopting a unified regional certification system by member states."
15,"By Yobesh Onwong’a (MyGov)

Kenya Accreditation Service (KENAS) is currently designing new accreditation schemes to meet emerging needs, enhance standards and improve quality of services provided across various sectors, KENAS CEO, Dr. Walter Ongeti has said."
15,Kenya Airways unveils first-of-its-kind travel solutions for business executives
15,"KNA by Sharon Atieno

Kenya Airways (KQ) has launched a new Government Travel Management Centre at Kenyatta International Convention Center (KICC) aimed at streamlining government services and promoting Kenya as a global hub for meetings, incentives, conferences and exhibitions."
15,"BY EVALYNE GITHINJI (PCO)

Kenya is advancing policies that focus on responsible artificial intelligence (AI) innovation to ensure AI development and deployment is safe and aligned with the country’s societal values."
15,"BY NEDDY MBORI (PCO)

The President’s Award-Kenya (PAK) has honored over 2,000 young people from across the country for completing the Gold Level. This achievement marks a significant milestone in youth development and community service."
15,"Emmanuel Masha and Kellian Mtawali- KNA

It is an end to water rationing in Malindi and Watamu municipalities of Kilifi County following the completion of the Sh4 billion Baricho-Kakuyuni Water Supply Project."
15,"Manu Mumba and Cynthia Wanjiru-KNA

The Government will continue to harness the capacity of engineers in its quest to drive innovation, creating jobs and fostering sustainable national development as a critical pillar for industrialization."
15,"The Lake Victoria North Water Works Development Agency has launched a Sh1.7 billion programme to establish three major water supply systems in Nandi County.

The move aims to end chronic water shortages and improve access to clean and safe water for tens of thousands of residents."
15,"Mr. Odongo Mark Okeyo is an advocate of the high court of Kenya since 1988. Has worked in the government for 38 years and currently a partner at Otieno Okeyo & co Advocate. He holds a bachelor degree in economics and MBA form Moi University.

Has served in various Boards within the republic. He is married and currently serves in the competition tribunal where he is a member. He is sitting for the chairman whose term expired on 16th/09/2025."
15,"When Sheila Atieno Onyango trained as a telecommunications engineer, she never imagined her career would eventually centre on traditional weaving, artisan networks and cultural preservation.

Today, however, the founder of Okapu is at the helm of a growing cultural enterprise that blends heritage, craftsmanship and community empowerment—demonstrating that traditional skills can be transformed into viable, modern livelihoods."
15,Mau Forest restoration gains momentum as marathon is launched
15,"The Government has intensified efforts to restore the Mau Forest Complex, Kenya’s largest water tower, with the launch of the Second Edition of the Mau Conservation Marathon.

The race is scheduled for July 3, 2026, and will be held under the Mau Forest Complex Integrated Conservation and Livelihood Improvement Programme (MFC-ICLIP), a ten-year initiative aimed at reversing decades of degradation in the country’s most important forest ecosystem."
15,"To own 100 hectares of land is a feat that most Kenyans can only dream of. To dedicate such vast acreage exclusively to animal feed production is a decision few would dare to make.

Yet this is exactly what Githaiga Kihara chose to do after shutting down his printing business in Nairobi a decade ago. Today, he is grateful for that seemingly unconventional choice."
15,Budget Preparation Process launched
