score,text
17,KRA Unveils Online Auction After Collecting Kshs 37.5 million During Piloting
17,"Kenya Revenue Authority (KRA) has today unveiled the online auction. The auction, which was previously a physical process, is part of KRA’s technological strategies aimed at streamlining tax administration procedures to enhance service delivery and improve revenue collection.

The unveiling follows a successful piloting of the online auction, through which KRA collected Kshs 37.5 million. The process will boost government efforts to decongest ports and ensure cargo is cleared in a timely and efficient manner."
17,Tax evaders charged in Nakuru and Nyeri
17,"Over ten suspects have been charged in Nakuru and Nyeri Law Courts for tax evasion offences resulting from illicit trade. The total tax implication in the cases is KShs.1 million. All the suspects were arrested by a multi-agency team in different locations following intelligence led investigations.

Seven suspects; Nahashon Ngugi, Boniface Munene Nyaga, Susan Mukami, George Otieno Ngugi, Michael Kinyua Njagi, Millicent Njeri and Dorothy Murugi were jointly charged with the offence of being in possession of excisable goods worth Kshs. 425,000 affixed with counterfeit stamps and manufacturing excisable goods without licenses contrary to the provisions of the Excise Duty Act. They all appeared before Principal Magistrate Hon. Isaac Orenge, denied the charges and were released on a Kshs. 1 million bond. The case shall be heard on 3rd October, 2023."
17,"KRA Surpasses Ksh 2 Trillion Revenue Milestone, Records 11.4% Growth in Nine Months"
17,"Kenya Revenue Authority (KRA) has surpassed the Ksh 2 trillion mark in cumulative revenue collection by the close of the third quarter of FY2025/26, collecting Ksh 2.038 trillion as at 31st March 2026 against a target of Ksh 2.122 trillion. This represents a performance rate of 96.1% and an 11.4% growth over the corresponding period in the previous financial year.

The performance reflects deliberate institutional reforms aimed at simplifying compliance, deepening digital integration, and embedding tax administration more seamlessly within everyday economic activity through data-driven administration. The upward trajectory from Ksh 1.829 trillion collected over the same period in FY 2024/25 signals resilience of the economy and resilience in revenue mobilisation."
17,KRA Waives Kshs. 140 Billion in Tax Penalties and Interest: A Lifeline for Taxpayers under the Tax Amnesty Program
17,"The Kenya Revenue Authority (KRA) is offering taxpayers an incredible opportunity to ease their tax burdens, having waived over Kshs. 140 Billion in penalties, interest and fines under the ongoing Tax Amnesty Program. With over 1.9 million taxpayers already benefiting, this initiative, launched on 27th December 2024, continues to provide relief to those who qualify.

The Amnesty program re-introduced in the Tax Procedures (Amendment) Act, 2024 provides a crucial opportunity for taxpayers to clean their tax records, offering a waiver on penalties, interest and fines for tax debts accrued up to 31st December 2023, underscoring KRA’s commitment to helping taxpayers resolve past tax issues without facing the full financial burden. The program runs until 30th June 2025."
17,KRA Thwarts Kshs 123 m Tax Fraud Involving Irregular Clearance of Rice Containers
17,"Kenya Revenue Authority (KRA) has successfully averted an attempt to defraud the government of Kshs 123 million in taxes through irregular clearance of 161 containers of rice at one of the Container Freight Station (CFS) in Mombasa.

The irregular clearance occurred between 1st August and 23rd August 2025. However, the anomaly was detected through routine audit checks, prompting immediate and decisive action by the Authority. KRA has since recovered the full amount of revenue that was at risk of loss."
17,KRA Announces Key Executive Appointments to Strengthen Technology Transformation and Tax Policy Analytics
17,"The Kenya Revenue Authority (KRA) is pleased to announce two strategic executive appointments approved by the KRA Board, as the institution accelerates its organisational transformation, technology modernization, and evidence-driven tax policy agenda.

1. Appointment of Commissioner for Business Strategy, Technology and Enterprise Modernization"
17,"President Ruto Hails KRA’s AI-Led Reforms, Honours Taxpayers for Upholding CompliancePresident Ruto Hails KRA’s AI-Led Reforms, Honours Taxpayers for Upholding Compliance"
17,"His Excellency Hon. William Samoei Ruto, has reaffirmed his government’s commitment to supporting the Kenya Revenue Authority (KRA) with the policies and resources needed to innovate, simplify processes, build public trust, and serve taxpayers more efficiently.

Speaking during this year’s Taxpayers’ Day celebrations held at State House, Nairobi, the President noted that KRA has made significant progress in innovation, highlighting that Kenya is among the earliest countries in Sub-Saharan Africa to integrate AI-powered risk engines into tax compliance, a development that places the nation at the frontier of modern public administration."
17,"Public Consultative Forums on Tax Laws (Amendment) Act 2018, EACCMA and EGMS"
17,"Kenya Revenue Authority (KRA) has organised a series of public and stakeholder consultative forums on the Excisable Goods Management System (EGMS), the Tax Laws (Amendment) Act 2018 and East African Community Customs Management Act (EACCMA). In this regard, KRA wishes to invite Manufacturers and Importers of Excisable Goods, Tax Agents, Representative Organizations and Members of the Public to the forums as follows;

Please confirm your attendance and participation through the Contact Centre on Telephone: 020 4 999 999, 0711 099 999 or Email: stakeholder.engagement@kra.go.ke"
17,"Collection, Declaration and Remission of Agency Taxes"
17,"Kenya Revenue Authority has noted with concern that some of the taxpayers charged with collection and remittance of agency taxes at times fail to collect or remit such taxes on time as required under the tax laws. Agency taxes include;

TAX"
17,"Following the publication of various draft regulations for public and stakeholder comments, Kenya Revenue Authority is inviting all relevant stakeholders to public participation forums to discuss the proposed regulations.

The forums target tax professionals, manufacturers and importers of excisable products, suppliers of vatable products and members of the public. The engagements will be held as per the schedule below:"
17,Withholding Taxes on Royalties
17,"Kenya Revenue Authority wishes to bring to the notice of the public that they ought to withhold tax when making payment for royalties. The Income Tax Act Cap 470 defines royalties as follows:

“Royalty” means a payment made as a consideration for the use of or the right to use:"
17,Phase out of unstamped products from the market in compliance with Excisable Goods Management System regulations 2017
17,"Kenya Revenue Authority reminds all licensed manufacturers, importers, distributors, retailers and general public that all bottled water, juices, energy drinks, soda and other non-alcoholic beverages manufactured in or imported to Kenya from 13th November, 2019 must be affixed with an Excise Stamp in compliance with Section 28 of Excise Duty Act 2015 and Legal Notice 53 of 30th March, 2017 (Excisable Goods Management System Regulations) as earlier notified through a Public Notice issued on 28th October, 2019 and further by a Public Notice dated 28th January, 2020.

Following consultations with the industry, KRA advises manufacturers, importers, distributors, retailers and the general public that;"
17,Temporary Importation of Road Vehicles and Foreign Vehicle Permits
17,"Pursuant to the East African Community Customs Management Regulation (EACCMR) 2010, (Regulation 136 and 137) and the Traffic Act, Rule 7A (3) the Kenya Revenue Authority (KRA) in collaboration with the National Transport and Safety Authority (NTSA) draws the attention of operators of foreign private motor vehicles in Kenya to the following requirements for application of Temporary importation of Road Vehicles and Foreign Permits authorization effective 15th December 2017.

Prior to gaining entry approval, the foreign operator from the East African Community (EAC) or Common Market for East and Southern Africa (COMESA) Countries must have a valid Temporary Importation of Road Vehicles Form (Form C32) which is issued at the Border Station."
17,Public Participation on Current Draft Retail Selling Prices (CRSP) April 2020
17,"Kenya Revenue Authority informs the public that in accordance with the court ruling on petition 190 of 2018 and article 47 of the Constitution, the Commissioner is required to conduct public participation on the Current draft Retail-Selling Price (CRSP) April 2020 before implementation of a new CRSP database.

The document has been uploaded on the KRA website and the public is encouraged to review and send their submissions and feedback to valuation@kra.go.ke and tradefacilitation@kra.go.ke by 7th May 2020."
17,Installation of e-fuels on Petroleum Tankers Conveying Petroleum Products Under Customs
17,"Kenya Revenue Authority wishes to notify stakeholders in the Petroleum Industry that monitoring of white petroleum products under customs control will strictly be done through the Regional Electronic Cargo Tracking System - RECTS.

The installation exercise commenced in July 2020. Sites for installation of Efuels gadgets onto petroleum tankers have been established in Nairohi,Eldoret and Kisumu."
17,"Pursuant to provisions of the Excise Duty Act, 2015 and the VAT Act 2013, Kenya Revenue Authority wishes to remind all manufacturers, importers, distributors, wholesalers and retailers of excisable goods and members of the public, to take note of the following:

KRA would like to remind all persons that non-compliance with the law will lead to imposition of sanctions and penalties as provided by the tax laws which may include; prosecution of offenders, closure of premises, seizure of excisable goods and their destruction at the cost of the offender."
17,"The Value Added Tax (Electronic Tax Invoice) Regulations, 2020 were gazetted on 25th September 2020 vide Legal Notice No. 189 of 2020. The regulations are aimed at facilitating administration of VAT through Electronic Tax Invoice Management.

Kenya Revenue Authority (KRA) wishes to inform the public that the roll out of the Electronic Tax Invoice pursuant to the provisions of the Value Added Tax (Electronic Tax Invoice) Regulations, 2020 shall commence on 1st August 2021."
17,Verification Rates - Q1 2023/2024
17,"Kenya Revenue Authority (KRA) is implementing initiatives aimed at improving both documentary and border compliance. One of the initiative is reduction of verification rate to 20%.

KRA wishes to notify the import and export trade stakeholders that the verification rates for ICDN and CFS for the period 1st July, 2023 to 21st September, 2023 are as follows:"
17,Public Participation On Valuation Of Used Motor Vehicles
17,"Kenya Revenue Authority (KRA) informs the public that in compliance with the court ruling on petition 190 of 2018 and article 47 of the Constitution, KRA is required to conduct public participation to obtain views on the Free on Board (FOB) Values for used motor vehicles before implementation of a new motor vehicle valuation database.

The importation of motor vehicles affects the public at large and in this regard, KRA is conducting engagement sessions with the motor vehicle importers value chain, the general public and any other interested party and are encouraged to send submissions and feedback."
17,Draft Statutory Instruments
17,"In compliance with the Statutory Instruments Act, Cap. 2A, the Commissioner General on behalf of the Cabinet Secretary, National Treasury and Economic Planning, has developed the following Rules:

Draft Income Tax Rules"
17,WAIVER OF INTEREST AND PENALTIES ON LATE FILING OF RETURNS; SECTION 89 (5A) (b)
17,"The Kenya Revenue Authority (KRA) sincerely appreciates Taxpayers for turning out in large numbers to file their income tax returns for the period ending 31st December 2024. The large turnout not only demonstrates the patriotism by Kenyans, but also the trust and faith you have bestowed on the tax administration.

Due to the high volume of taxpayers attempting to file their returns on 30th June 2025, the system experienced technical difficulties which disrupted the normal functioning of the return filing and payment services, preventing a number of taxpayers from submitting their returns on time."
17,"The National Treasury Cabinet Secretary, Hon. John Mbadi today appeared before the Senate Committee on Labour & Social Welfare"
17,"Performance Review & Prospects for Financial Year 2017/2018

Presidents Kenyatta, Museveni commission Busia OSBP"
17,Social media posts inspiring tax compliance says KRA
17,"The Kenya Revenue Authority (KRA) has confirmed a steady rise in the number of individual taxpayers rushing to verify their tax compliance status this week.

The rise has been attributed to a media article attributed to KRA Commissioner General Githii Mburu published this week confirming that the authorituy actively utilises technological solutions for tax compliance surveillance."
17,CPI and Inflation Rates for May 2016
17,2009 Kenya Population and Housing Census Analytical Reports
17,Financial Guidance & Support From WCG
17,Investors And Opportunities In Kenya
17,"For investors who are more exigent or who feel they need a more direct and personalized support there are several different financial companies out there. But possibly the best solution is to choose a flexible, open-minded and modern company like WashingtonCapitalGroup.com .

Washington Capital Group is based in Delhi, India, and its team is made of only educated and graduated financial advisors and expert traders and financial managers whose goal is to meet clients / investors’ goals."
17,Alignment Of Interests Between Clients & Company
17,"The Kenya National Bureau of Statistics will be releasing three products; new Consumer Price Index (CPI), new Producer Price Index (PPI) and four Quarterly Labour Reports on 31st March 2020.

PRESS STATEMENT BY THE DIRECTOR GENERAL, KENYA NATIONAL BUREAU OF STATISTICS, MR. ZACHARY MWANGI, EBS, ON THE CONSUMER PRICE INDEX, PRODUCER PRICE INDEX AND QUARTERLY LABOUR FORCE SURVEY"
17,What you Need to Know about Taxation of Cash Allowances
17,"In most cases, there are several incentives that are part of the employment income. The incentives may include cash emoluments paid in form of allowances. As the name suggests, these are employment perks paid by way of cash. Examples of such emoluments include leave pay, salary, wages, sick pay, payment in lieu of leave, fees, commissions, bonus gratuity, subsistence, travelling, entertainment or any other form of payment arising from employment or services rendered paid in form of cash. Employees who do not know that such payments are taxable are often surprised to note that tax deductions have been made on their final pay. Cash benefits are subject to taxation as provided for in Section 3 (2) (a) (ii) read together with section 5(2) (a) of the Income Tax, Cap 470.

Cash allowances made to employees may vary from one employer to another. In most cases, terms of employment and company policy determine the allowances that an employee shall be entitled from those provided above among others. On the other hand, the said policy, in addition to cash allowances shall specify other non-cash benefits which could either be taxable or exempt. This include employer’s contributions to NSSF or retirement benefit schemes, school fees taxed on the employer (exempt), facilities, advantages or benefits provided whose total value when not in excess of KShs. 3,000 is exempt but taxable wholly when it exceeds such per month."
17,ALL YOU NEED TO KNOW ABOUT VALUE ADDED TAX (VAT)
17,"The government collects revenue from its residents as well as applicable non-residents through taxation for purposes of running its operations. Kenya Revenue Authority (KRA), is a legalised body mandated to collect taxes on behalf of the Government of Kenya. VAT is one of the most significant revenues collected by the government. In this article, we are going to discuss more about VAT and how it works.

What is VAT?"
17,Tax implications on Cross Border Transactions
17,"Trading across borders is the norm in the world today. Technology has made it possible for companies to source and operate from anywhere in the world thereby increasing access to world markets. Consumers can order goods or services from anywhere in the world at a click of a button leading to an exponential growth of the e-commerce space. People can attend a conferences or even offer video and audio-based services across the globe from the comfort of their homes. The number of interactions and transactions across countries have risen tremendously with the value of global cross-border payments estimated to have increased from 21 trillion U.S. dollars in 2016 to 26 trillion U.S. dollars in 2020 (Statista[1]). In Kenya e-commerce (both domestic and cross border) is projected to reach 1.5 billion US dollars in 2021 (Statista[2]).

There is a growing interdependence of world economies and integration of cultures and populations. However, as world’s economies and businesses become more integrated, taxes remain jurisdictional. The cross-border transactions have tax implications. Domestic tax laws for each of the countries involved in a transaction apply independently. This may lead to double taxation where the same income is taxed more than once in different countries."
17,Transfer Pricing developments – Kenya’s experience
17,"Transfer pricing refers to the setting of prices for transactions occurring between associated entities. It is a common practice with globalization and growth in international trade. Transfer pricing manipulation increases the risk of capital flight and shifting of profits by multinational enterprises. Kenya has put up measures to protect her tax base from transfer pricing risks posed by cross-border transactions between related entities, through enactment and enhancement of tax legislation and administration.

Kenya’s transfer pricing legislation has been enhanced over the years. Section 18(3) of Income Tax Act is the basic legislation governing transfer pricing in Kenya, and has been in the Act since the Act’s enactment in 1973. The Section, however, remained largely untested for several years until the Unilever (Kenya) Limited case that was ruled in 2005. The case ruled in favor of Unilever, based on two main reasons: that there were no regulations to guide the application of Section 18(3) and that Section 18(3) was itself unclear, placing burden of proof on the Commissioner and not on the taxpayer."
17,Do you Know your Tax Obligation?
17,"History of Taxation

The permanence of death and taxes is not a new phenomenon in human civilisation. In fact, historians have argued that the roots of taxation can be traced back to ancient Egypt and ancient Greece. In colonial Kenya for instance, natives were subjected to a hut tax as a means of generating revenue for the colonial government. Today, Kenya operates using a self-assessment tax regime; this means that the government through the Kenya Revenue Authority (KRA) entrusts you to manage your tax affairs and be fully accountable by duly remitting tax due to the government voluntarily."
17,Kenya potato news
17,Our seed varieties
17,Partners
17,© Copyright Agrico | Disclaimer
17,But it is much more than that: it provides a detailed reporting of all the crop nutrition and crop protection materials used. Potato is a high value crop and it requires intensive management. This week to week reporting of used input materials thus continues until the moment of harvest. It delivers an integral & precise overview of the crop nutrition and crop protection materials that were used and when exactly.
17,"PSA is modern and highly mechanised potato farm, this means state of the art equipment is used for spraying. However from time to time farming equipment can become less accurate. Regardless if our staff pick the right materials and use them in the right quantities, the farming equipment can spray more or sometimes less crop protection products than needed. In order to assure the equipment actually sprays what is required, frequent calibration of the equipment takes place. If needed, spare parts are replaced to ensure all equipment is performing in the right manner. The results of frequent calibration checks are reported in a separate calibration report."
17,"Payment of taxes is one of the most universally disliked aspects of adult life. For many, the idea of handing over a portion of their hard-earned money to the government feels like an unwelcome burden, made worse by the fact that taxes are an inevitable and permanent part of our financial responsibilities. This narrative is often fueled by the perception that navigating tax procedures is confusing and overwhelming, leaving many in fear of facing penalties for unpaid taxes. At the heart of this frustration, however, lies a common thread: a lack of understanding of the tax process itself.

In today’s world, understanding taxes is essential. It is important to start taking an interest in the key aspects of tax compliance as early as 18 years old. This article aims to guide you on this informative journey, addressing common concerns that many citizens share."
17,30–40: The Middle Game
17,"Your 30s will strip away some illusions and replace them with calloused wisdom. You’ll think you’re hitting your stride — then life will surprise you with a sudden left turn.

That “generous” salary? It melts under the heat of rent, utilities, and the emergency repair for that car you once admired in the showroom. Friendships will deepen if you feed them; they’ll vanish quietly if you don’t. You’ll learn that saying yes to everything leaves no room for the things that actually matter."
17,Tax reliefs in Kenya (Personal and Insurance reliefs)
17,"We often ask ourselves, apart from the services and public utilities we enjoy as a result of paying taxes, what other benefits does the government offer to the taxpayers? Does the government give room for reduction of a tax burden?

The answer to this question lies partly in the Income Tax Act (cap 470), Section 30 which allows for personal relief at the rate determined under the third schedule. It is also found in Section 31 of the Income Tax Act, which allows for insurance relief on premiums paid for education policies, health policies or life insurance for resident individuals respectively. Personal and insurance reliefs form part of tax reliefs in Kenya. These incentives reduce the amount of tax one has to pay and are granted on a monthly basis."
17,KRA embarks on tax base expansion programmes to raise more revenue
17,"The Kenya Revenue Authority (KRA) is in the process of rolling out an elaborate tax base expansion programme aimed at yielding more than Sh60 billion in the current financial year.

The programme targets to recruit over 500,000 new taxpayers who have been out of the tax bracket."
17,KRA Board appoints Acting Commissioner General
17,"The KRA Board has appointed FCCA, CS Rispah Simiyu (Mrs), Advocate, EBS as the Authority’s Acting Commissioner General. The appointment was made following the resignation of FCPA, Githii mburu MGH, CBS who left KRA to pursue his personal interests. In bid to enhance revenue mobilization agenda and synergies in top management, the following changes were effected:

Mrs Pamela Ahago – Acting Commissioner for Customs & Border Control"
17,DRIVING INNOVATION FOR AFRICA'S PUBLIC SECTOR TRANSFORMATION
17,CS makes inaugural visit to the NYS Technical Training College Mombasa
17,CS Hon. B. Muturi Commends NYS Technical Training College Mombasa for Empowering Youth with Vital Skills
17,"Digital Transformation Key to Enhancing Productivity and Performance in Public Service Delivery, Says ICT PS John Tanui"
17,Partnerships Key to Building World-Class Digital Infrastructure
17,Kenya Champions Information Integrity and Media Innovation at Pan African Media Summit 2026
17,Strengthening Kenya’s Electrical and Electronic Manufacturing Sector
17,PS Stephen Isaboke Meets With Citizen Services Department on Digital Transformation
17,CS H.E. Hon. William Kabogo Gitau launch of Google Gemini Pro Plan for Kenyan Universities and College students
17,Kenya is Strategically Positioning as a Hub in the Global Digital Landscape
17,Advancing Digital Skills in Government:
17,Yes!!! Upgrade. Innovate. Lead
17,"Diani Police station is among the 35 sites connected to public Wi-Fi, implemented under the first phase of Digital SuperHighway"
17,PS Tanui Hosts German Open Source Business Alliance Delegation
17,Nation Media Group CEO Pays Courtesy Call to PS Broadcasting and Telecommunications
17,Principal Secretary Stephen Isaboke Attends Inaugural Nation Petroleum Summit
17,Mobile Network Operators Push for Policy Reforms to Boost Digital Inclusion in Kenya
17,Principal Secretary Advocates for Outcome-Based Work Plans in Performance Contracts
17,PS: Isaboke Leads Delegation to Present Revised Telecommunications Subscriber Registration Regulations
17,"Thank you fellow Kenyans, for your continued cooperation and participation in the Big Count.

The progress so far is encouraging, and we are confident that the Count will have registered universal coverage by Saturday, 31st August 2019."
17,Youth and influencers in Kwale taught how to fight digital abuse
17,Kwale’s state-of-the-art park opens doors to leisure seekers
17,Global Give Back Circle unveils Sacco to boost financial literacy among women
17,Kenya Charts Path Toward AI-Driven Public Service
17,"Kenya has reaffirmed its commitment to smart governance and digital transformation, with top government officials convening at the Kenya School of Government in Mombasa for the official opening of the Kenya Association for Public Administration and Management (KAPAM) Symposium.

Held under the theme “Smart Governance: How Artificial Intelligence is Reshaping Public Administration,” the symposium brought together senior public servants, academics, and technology experts to explore how Artificial Intelligence (AI) can be harnessed to transform public service delivery and improve citizen outcomes."
17,CS Public Service Steers Huduma Kenya into Strategic Partnership with Azerbaijan's ASAN Service Center in Baku
17,"At COP29 in Baku, Azerbaijan, Hon. JB Muturi Cabinet Secretary for Public Service and Human Capital Development, explored a promising partnership with Hon. Ulvi Mehdiyev, Minister and Chairman of the State Agency for Public Service and Social Innovations of Azerbaijan. During a firsthand tour of ASAN Service Center’s state-of-the-art facilities, CS Muturi and his delegation were impressed by the high standard of service accessibility and efficiency offered to Azerbaijani citizens. ASAN provides over 600 services under one roof, setting a benchmark that significantly exceeds the 157 services available through Kenya’s Huduma Kenya platform.

With a shared goal of improving service delivery for Kenyan citizens, CS Muturi and Minister Mehdiyev focused on four key priorities for collaboration:"
17,Public Service PS Dr. Jane Imbunya Delivers Lecture at Kaimosi Friends University
17,"Public Service PS Dr. Jane Imbunya Delivers Lecture at Kaimosi Friends University

Madam PS, Dr. Jane Kere Imbunya, today delivered an insightful lecture to second-year Education students at Kaimosi Friends University (KAFU) in Vihiga County. Returning to an institution close to her heart, Dr. Imbunya received a warm welcome from the university community, reconnecting with former colleagues, lecturers, and students. She commended KAFU for its steady progress in promoting academic excellence and nurturing transformative educators."
17,COUNSELING AND WELLNESS DIRECTORATE HIGHLIGHTS MENTAL HEALTH SERVICES FOR MINISTRY OF TRADE LEADERSHIP.
17,"The Directorate of Counseling and Wellness Services under the State Department for Public Service and Human Capital Development conducted a mental health sensitization session for senior management at the State Department for Trade.

The session aimed to promote mental health awareness and provide support to civil servants guided by key national policies such as the National Mental Health Policy and Counseling Awareness Policy 2023."
17,KENYA’S PUBLIC SERVICE CHARTS A NEW PATH AT INTERGENERATIONAL LEADERSHIP CONFERENCE
17,"The Public Service Inter-generational Conference officially opened today at the Kenya School of Government (KSG), Lower Kabete, with Dr. Jacob Mbijjiwe, Secretary for Human Resource and Policy, representing the Principal Secretary for Public Service and Human Capital Development, Dr. Jane Kere Imbunya.

The conference aims to strengthen mentorship for Gen Z and newly recruited officers by harnessing the unique strengths and perspectives of each generation within the public service.With an impressive attendance of more than 400 participants drawn from ministries and SAGAs, the forum has been widely anticipated."
17,Post-Press
17,GOVERNMENT SIGNS PARTNERSHIP DEAL TO STRENGTHEN PUBLIC SERVICE REFORMS AND KNOWLEDGE MANAGEMENT
17,"GOVERNMENT SIGNS PARTNERSHIP DEAL TO STRENGTHEN PUBLIC SERVICE REFORMS AND KNOWLEDGE MANAGEMENT

The State Department for Public Service & Human Capital Development on Tuesday 10th March, 2026 signed a Memorandum of Understanding (MoU) with the African Population and Health Research Center aimed at strengthening knowledge management, research collaboration, and institutional capacity across the public service."
17,"PSASB unveils Strategic Plan to promote transparency, accountability in the Public"
17,"The Public Sector Accounting Standards Board (PSASB) has unveiled its third-generation Strategic Plan for the period 2023/24–2027/28 which sets the stage for enhanced transparency, accountability, and financial governance across Kenya’s public sector.

Building on the achievements of its previous plans, the new framework aligns with the Kenya Vision 2030, the Fourth Medium Term Plan (MTP IV), and the Bottom-up Transformational Agenda (BETA) and re-affirms PSASB’s commitment to driving the country’s development goals, said PSASB Board Chair Pius Nduati."
17,"– Headquarters – 0202222181 or 0202344599 – Industrial Area Station – 0755714604 – Kangundo Road Station – 0777445561 – Ruaraka Station – 0777445563 – Waithaka Station – 0777445562 – Gigiri – 0771404044

General Inquiries"
17,"SADIK HASSAN AND MARIAM SEFU- KNA

The Cabinet Secretary for Public Service and Human Capital Development, Justin Muturi, has advocated for the establishment of a premier institution dedicated to developing curricula aimed at realizing excellence in African public service."
17,"Basic Education principal secretary accompany Head of public service,Felix Koskei to Celebrate Education excellence at Maryhill High school in Kiambu."
17,"Today,the principal secretary for Basic Education,John Ololtuaa accompany The head of public service,Felix Koskei for prize- Giving Day at Maryhill High school in Kiambu County.

The PS said the occasion provided an opportunity to celebrate the outstanding achievements of learners as well as the unwavering teachers' dedication and continued support from parents and the school board of management ."
17,Role of GIPE
17,"Government Investments and Public Enterprises (GIPE) is the department through which the Cabinet Secretary/ National Treasury exercises the oversight and ownership functions in state corporations and other Government investments.

The Department is under the Directorate of Public Investment and Portfolio Management of the National Treasury & Planning"
17,Functions of GIPE
17,4. Community Engagement and Outreach Activities
17,3. Multi-Stakeholder Partnership Forums
17,"APSD 2026 will promote citizen participation through public awareness campaigns, community outreach programs, educational forums, and youth engagement activities focused on water, sanitation, hygiene, and public service excellence."
17,5. Recognition of Excellence
17,"Outstanding institutions, partnerships, and individuals will be recognized during the APSD Awards Ceremony on 24th June 2026 for excellence, innovation, and impact in water and sanitation service delivery. Their achievements will inspire best practices and continuous improvement across the public sector."
17,"JOHN OCHANDA-KNA

Over 4,200 Community Health Promoters (CHPs) have been recruited to support and provide primary health care to residents of Kakamega County. Governor Fernandes Barasa stated that CHP kits had been distributed in the region under the Universal Health Care program to ensure its success in the county."
17,E-Bulletin
17,"Efficient Service. Empowered People. Stronger Nation. The State Department for Public Service & HCD is delivering quality, timely services to all citizens."
17,"H.E. Barlybay Sadykov, Ambassador of the Republic of Kazakhstan to Kenya, met Mr. Evans Maturu, Deputy Director and Head of Economic Affairs and Commercial Diplomacy Directorate"
17,"H.E. Barlybay Sadykov, Ambassador of the Republic of Kazakhstan to Kenya, met with Mr. Evans Maturu, Deputy Director and Head of Economic Affairs and Commercial Diplomacy Directorate to discuss ways of advancing bilateral engagement between the two countries.

The meeting reaffirmed the cordial political relations between Kenya and Kazakhstan and explored opportunities to further deepen economic cooperation. Kazakhstan was highlighted as offering strong prospects for collaboration with Kenya in key sectors, including agriculture, trade, investment, tourism, transport, and information and communication technology (ICT)."
17,Northern Kenya gets state-of-the-art wildlife health laboratory
17,"Conservation stakeholders have launched an ultra-modern diagnostic facility in Northern Kenya to address a longstanding gap in wildlife health services across Northern Kenya.

The state-of-the-art veterinary laboratory is expected to significantly enhance wildlife conservation efforts by providing timely and accessible diagnostic services in one of Africa’s most biodiverse regions."
17,"Six coastal counties have launched a Sh156 billion ($1.2 billion) blue economy plan aimed at creating jobs, strengthening climate resilience and promoting shared prosperity for communities along Kenya’s coastline over the next four years.

The Jumuiya ya Kaunti za Pwani (JKP) Blue Economy Multi-Agency Action Plan (JKP-BEMAP) 2026–2030 was unveiled in Mombasa at the close of the Our Ocean Conference."
17,"HUSSEIN ABDULLAHI- KNA

Kwale’s new Sh30-million ultramodern recreational park has opened to the public, offering a welcoming aesthetic and a relaxing ambiance for leisure activities."
17,"JOSEPH NG’ANG’A- KNA

The Government, through the National Cereals and Produce Board (NCPB), will immediately begin purchasing one million 90kg bags of maize from farmers at a price of Sh3,500 per bag for the National Strategic Food Reserve."
17,"ANTHONY MELLY AND AGNES CHEPKOPUS-KNA

The Global Give Back Circle (GGBC) Organization has launched a Savings and Credit Cooperative (Sacco) to enhance financial literacy among pastoral women in West Pokot County. Named “Her Financial Freedom Sacco,” it aims to empower these women financially."
17,EAC partner states bank on inland waterways transport to cut carbon emissions
17,"East Africa Community (EAC) Partner States have rooted for the strengthening of Inland Waterways Transport (IWT) to reduce carbon emissions in the region.

EAC Deputy Secretary General in charge of infrastructure, productive, social and political sectors Andrea Aguer Ariik said inland waterway transport in the region presents an environmentally-friendly alternative to road and rail transport."
17,Government Effectively Implementing Beta to Enhance the Livelihoods of Kenyans
17,"BY EVALYNE GITHINJI

The Government is on the right trajectory in the implementation of the Bottom-Up Economic Transformation Agenda (BETA) Pillars that are aligned with Kenya’s Vision 2030 for development of the nation."
17,New borehole brings relief to Igembe North residents
17,"For years, water in many parts of Igembe North was not just a basic need but a daily struggle that shaped how families lived, how children learned and how women spent most of their time.

That reality is now beginning to change at Mwerongundu Primary School, where residents are celebrating a successful borehole drilling project launched after World Water Day celebrations were held at the school grounds by Igembe North MP Julius Taitumu."
17,Government pushes for internship programs to boost skills of seafarers
17,"Mining, Blue Economy and Maritime Affairs CS Hassan Ali Joho has highlighted the importance of providing ‘sea time’ experience for seafarers immediately after graduation to equip them with the required practical skills and hands-on exposure to transition efficiently into the maritime workforce.

Joho reiterated that sea time will not only bridge the gap between theory knowledge and real-world work application, but will also enhance the seafarers’ safety, competency, and easy adaptability in their future jobs."
17,"The Kenya Urban Support Programme (KUSP) is emerging as a powerful engine of change in the country’s urban landscape, strengthening governance and service delivery in towns and cities across the nation.

Its impact was prominently highlighted during the Second Africa Urban Forum (AUF2), held in Nairobi, where President Dr. William Ruto presided over the official opening and reaffirmed Kenya’s commitment to positioning urban centres as catalysts for economic growth, innovation and social inclusion."
17,"The second phase of the NYOTA Project began early in the week with mandatory business skills training for beneficiaries.

Micro, Small and Medium Enterprises (MSMEs) Development Principal Secretary Susan Mang’eni said the classroom-based training will be conducted at the constituency level and will focus on strengthening enterprise management skills among participants."
17,CS Murkomen orders intensified war on illicit alcohol and substance abuse
17,"RUTH MAINYE-KNA

The Cabinet Secretary (CS) for Interior and National Administration, Kipchumba Murkomen, has directed chiefs and sub-chiefs to intensify the crackdown on illicit brews in their areas of administration as part of efforts to curb production and safeguard the youth from alcohol abuse."
17,"WANGARI MWANGI-KNA

The Government has announced plans to con struct 2,600 laboratories in secondary schools beginning January 2025 as part of preparations for the transition of pioneer Senior School learners under the Competency-Based Curriculum (CBC)."
17,Kisumu Poly set to become regional blue economy training hub
