score,text
25,"The National Government, in collaboration with the Migori County Government, has distributed 42,000 grafted Hass avocado seedlings to farmers across Migori County.

The initiative is aimed at boosting household incomes, expanding export-oriented agriculture, and supporting the government’s 15 billion trees growing programme."
25,PS Isaboke Champions Community Empowerment and Inclusive Education
25,"Principal Secretary for Broadcasting and Telecommunications, Stephen Isaboke, EBS, yesterday attended a community empowerment programme at Sugubo Secondary School in Bobasi Constituency, Kisii County. The event was hosted by the Kisii Woman Representative, Hon Dorice Donya, with Prof Dr Julius Bitok, Principal Secretary for Education, serving as the chief guest.

The leaders promoted initiatives aimed at strengthening education outcomes and supporting student growth in the area, with a special focus on 200 teen mothers who have been reintegrated to complete their secondary education. The engagement reaffirmed the Government’s commitment to empowering vulnerable members of the community in line with the Bottom-Up Economic Transformation Agenda."
25,Clarifications & Misinformation
25,"Official Position: KRA acknowledges occasional slowdowns during peak periods, but the system is generally stable. We continuously improve infrastructure to minimize downtime and enhance user experience. For updates, visit the KRA website or follow us on social media.

Official Position: KRA continuously identifies processes for simplification and support. We have developed detailed user manuals and tutorials available on the KRA website and social media platforms, aimed at simplifying the filing process."
25,Procedures & Guidelines
25,Step-by-Step Processes
25,"Log in to the iTax portal, select ""Returns"" from the menu, complete the required form, and submit it online.

Log in to iTax, select ""TCC"" under the Certificates menu, fill out the application form, and submit it."
25,Gusii Development Tour Signals Shift to Inclusive Growth Under BETA
25,"The presidential tour of Gusii last week underscored the Government’s renewed focus on delivering the Bottom-Up Economic Transformation Agenda (BETA), with a strong emphasis on projects that directly uplift livelihoods at the grassroots. H.E President Dr William Ruto led a series of launches, commissioning ceremonies and inspections across Kisii and Nyamira counties, signalling a shift from policy to tangible, community-level impact. Principal Secretary for Broadcasting and Telecommunications, Mr Stephen Isaboke, EBS was among the senior government officials accompanying the President throughout the tour.

Across the region, the projects highlighted the core pillars of BETA—agricultural productivity, micro and small enterprise growth, infrastructure development, digital transformation and human capital investment. In Kisii County, the President launched the construction of key road networks, including the Bobaracho–Manyasi–Tinga Road and access routes to tea-growing zones. These roads are expected to ease the movement of farm produce, lower transport costs and strengthen agricultural value chains, particularly for smallholder tea farmers."
25,Month
25,Cybergames 2026 Concludes with Call to Strengthen Kenya’s Cyber Workforce
25,"Principal Secretary for Broadcasting and Telecommunications, Mr Stephen Isaboke, EBS, this morning officially closed the Cybergames 2026 competition, urging Kenya’s emerging cyber talent to rise to the challenge of securing the nation’s digital future.

The high-level event, graced by the Minister for Foreign and European Affairs of the Slovak Republic, Hon. Juraj Blanár, brought together participants, winners and stakeholders who have spent the past two months competing in one of Kenya’s premier cybersecurity competitions."
25,Governor Sakaja Statement After Second National–Nairobi Cooperation Committee Meeting
25,Nairobi County Advances Gender-Inclusive Disaster Risk Reduction During International Women’s Day Forum
25,CS in Homa Bay County: Strengthening Partnerships for Progress
25,"Hon. Justin B. Muturi paid a courtesy call on Her Excellency Governor Gladys Wanga at her office, ahead of his visit to the Huduma Centre and National Youth Service (NYS). Their discussions focused on strengthening public service delivery and exploring collaborative initiatives to enhance community impact. The CS expressed optimism about the positive change they can bring together for the people of Homa Bay, with a shared vision of better services and improved lives. The CS was accompanied by PS Mr. Amos Gathecha , CEO Huduma Kenya Mr Ben Chilumo, Kenya National Youth Service Deputy Comandant Mr. Jamleck Chabari and Kisumu County Commissioner Mr. Benson Leparmorjo"
25,The 27th Annual IHRM Conference.
25,"The 27th Annual IHRM Conference kicks off in Naivasha.Chief of Staff and Head of Public Service Mr Felix Koskei today presided over the official opening ceremony of the 27th annual National Institute of Human Resource Management (IHRM) conference at Sawela Lodge in Naivasha.This year's conference-themed 'HR Revolution; Unlocking and Enabling Human Potential' brings together more than 1,500 HR professionals from the public and private sectors.In his address, Mr Koskei underscored the need for professionalism, integrity and patriotism in the HR profession for effectiveness and efficiency in service delivery."" HR Professionals must become architects of change within organisations and provide the workforce with a work environment that allows them to enthusiastically implement the policies in place, deliver services and meet expectations of the citizens and customers with professional integrity,"" said Mr Koskei.The Head of Public Service also called on all HR professionals to register with (IHRM) for them to be professionally recognised by a body that is meant to regulate the HR profession in Kenya.On his part, State Department for Public Service, Principal Secretary, Mr Amos Gathecha who accompanied the Head of Public Service said that HR plays a critical role in service delivery and he will work with relevant institutions to support the HR Professionals across public and private sector to ensure that they deliver on their mandate. Also present were; CHRP Dalmas Odero, IHRM Board Chairperson, CHRP Quresha Abdulahi, Executive Director, IHRM, and CHRP Nicholas Kanisa CEO, of Human Resource Management Professional Examinations Board (HRMPEB) among other officials."
25,PSC Chair Courtesy Visit
25,"COURTESY CALL BY THE PRINCIPAL SECRETARY, PUBLIC SERVICE AND HUMAN CAPITAL DEVELOPMENT, DR. JANE KERE IMBUNYA, ON THE CHAIRMAN, PUBLIC SERVICE COMMISSION, AMB. ANTONY MUCHIRI

The Principal Secretary for Public Service and Human Capital Development, Dr. Jane Kere Imbunya (PhD), today paid a courtesy call on the Chairman of the Public Service Commission (PSC), Ambassador Antony Muchiri."
25,Economic Survey 2023
25,Eligibility for Turnover Tax
25,What is the rate of Turnover Tax?
25,"Any resident person or corporate whose gross / expected turnover is more than Kshs. 1,000,000 but does not exceed or expected to exceed Kshs. 25,000,000 in any year of income is eligible for Turnover Tax. However, a person may elect, by notice in writing to the Commissioner, not to be taxable under TOT in which case the other provisions of the Income Tax Act shall apply to such a person.

A Turnover Tax registered taxpayer dealing in vatable supplies and has a turnover of Kshs. 5,000,000 and above is required to register for VAT as well."
25,Exemptions under Turnover Tax regime
25,CS Ruku pushes for expansion of government services across all Huduma Centres
25,"The government has intensified efforts to enhance citizen service delivery through the Huduma Kenya Programme, which currently operates 59 Huduma Centres across the country. The initiative seeks to ensure that government services are accessible, efficient, citizen-centred and available closer to the people.

Speaking during a consultative meeting with representatives of Ministries, Departments and Agencies (MDAs) on service deployment at his Harambee office, Cabinet Secretary for Public Service, Human Capital Development and Special Programmes, CS Geoffrey Ruku, called on all government institutions offering citizen-facing services to ensure they are available in every Huduma Centre nationwide."
25,"New sunflower, soybean scheme unveiled to cut edible oil imports"
25,"The Ministry of Agriculture and Livestock Development has unveiled a new initiative aimed at boosting the production of sunflower, soybean, and other oil crops.

Kenya currently consumes roughly 600,000 metric tonnes of edible oils each year, yet more than 90–95 percent of that demand comes from imports, a costly reliance that the government says must change."
25,Prioritising UNSC Reforms at the C-10 Ministerial Meeting in Zambia
25,"We must prioritize United Nations Security Council reforms in all our foreign engagements and speak with one united voice is the resounding message at the C-10 Ministerial Meeting taking place in Lusaka, Zambia where Prime Cabinet Secretary and Cabinet Secretary for Foreign and Diaspora Affairs, H.E. Dr. Musalia Mudavadi is leading the Kenyan delegation.

The prioritisation of UNSC reforms calls for the acceleration of Africa’s united pursuit for a more inclusive, representative, transparent, effective, and democratic Security Council as enshrined in the Ezulwini Consensus and the Sirte Declaration. The Ezulwini Consensus calls for Africa to hold at least two permanent seats on the UNSC, with all the privileges of permanent membership, including the right of veto and five non-permanent seats instead of the existing three."
25,"Dr. Jane Imbunya Opens Workplace Protection Conference, Calls for Safe and Dignified Workplaces"
25,"Principal Secretary for Public Service and Human Capital Development, Dr. Jane Kere Imbunya, opened the Workplace Protection Conference at the Kenya School of Government.

- She emphasized that safe and dignified workplaces are essential for human development, productivity, and social justice."
25,Kenya’s Cybergame 2025 Awards Recognize Top Cybersecurity Talent
25,"The Principal Secretary for ICT and the Digital Economy, Eng. John Tanui, delivered the keynote address as the Chief Guest at the Cybergame 2025 Award Ceremony held today at Utalii Hotel. Kenya's Cybergame 2025 is a national initiative designed to identify, nurture, and promote cybersecurity talent across the country.

Over the last 10 weeks, the competition has attracted nearly a thousand registered participants, with approximately 300 actively competing and has successfully engaged a diverse group of individuals, ranging from students to seasoned professionals, all united by a passion for cybersecurity."
25,Leading Economic Indicators January 2018
25,Establishment of Science and Technology Parks (STPs)
25,"The Government in collaboration with the African Union Commission continues to support the Regional Pan African University Institute of Basic Sciences, Technology and Innovation (PAUSTI) at Jomo Kenyatta University of Agriculture and Technology. The institute trains graduates from African Countries at Masters and PhD level in basic sciences and Engineering.

The aim is to produce high caliber staff to help exploit Africa’s enormous resources. The first cohort of 55 masters’ students from 16 African countries was admitted in November, 2012 and graduated in November 2014. Since then the Institute has admitted another five cohorts comprising of masters and PhD students. The Institute admitted the last cohort of 118 students as from 31st January, 2020. The students are drawn from all over Africa from over 30 African Nationalities out of the 54."
25,Internship
25,"The Public Service Internship Programme (PSIP) is a Government initiative designed to offer opportunity for graduates to acquire and develop valuable technical and professional skills as well as work experience in the Public Service.

Visit their portal psckjobs.go.ke and register/signup or visit the website for more information on available opportunities."
25,CS Kabogo champions inclusive digital transformation for PLWDs
25,"The Cabinet Secretary for Information, Communications and the Digital Economy, William Kabogo, has called for a people-centered digital transformation agenda that guarantees equal access to technology for all citizens, particularly persons with disabilities.

He warned that Africa’s digital future cannot be fully realized if sections of society remain excluded."
25,KESRA students to benefit from new Psychotherapy Program
25,"The Kenya School of Revenue Administration (KESRA) has adopted a comprehensive school guidance and counselling pro­gram. The program will provide a solid framework for ensuring that students are well-prepared to meet the academ­ic, social, emotional and career chal­lenges.

The program will support students in meeting academic standards, provide them with a safe and secure environment for learning, reduce dangerous and counterproductive risk-taking behaviours, and enhance their resilience."
25,6. Turnover Tax
25,b. Betting Tax
25,"Eligibility for Turnover Tax

• Any resident person or corporate whose gross / expected turnover is more than Kshs. 1,000,000 but does not exceed or expected to exceed Kshs. 25,000,000 in any year of income is eligible for Turnover Tax. However, a person may elect, by notice in writing to the Commissioner, not to be taxable under TOT in which case the other provisions of the Income Tax Act shall apply to such a person.• A Turnover Tax registered taxpayer dealing in vatable supplies and has a turnover of Kshs. 5,000,000 and above is required to register for VAT as well."
25,"STATE OF THE COUNTY ADDRESS BY HIS EXCELLENCY SAKAJA A. JOHNSON, EGH, GOVERNOR NAIROBI CITY COUNTY GOVERNMENT WEDNESDAY, 11 FEBRUARY 2026"
25,"Kindly view related video ⇒ here “Honourable Members, I honour the mandate given to me by the people of Nairobi. They entrusted me with constitutional authority, and I will not betray that trust. In 2020, Nairobi got into a misadventure — the NMS experience left the county with a Kshs 16 billion pending-bills burden. We shall not transfer any county functions. However, collaboration with the National Government will continue. For those who think otherwise, they are free to look for another county and another governor not Sakaja Johnson.”

General Inquiries"
25,The 2022 Kenya Demographic and Health Survey (KDHS) is designed to provide data for monitoring the population and health situation in Kenya.
25,"Quarterly Balance of Payments, Q3 2022"
25,Launch of the Huduma Serikali Initiative
25,"Joyous celebrations marked a major milestone for residents of Ashabito Sub-County in Mandera North, Mandera County as the Government officially launched public service operations in the newly gazetted administrative unit. The event, graced by Cabinet Secretary for Public Service, Human Capital Development and Special Programmes, Geoffrey Ruku, also unveiled the Huduma Smart Serikalini initiative (Mandera Edition) a bold step in the National Government’s mission, through the Ministry, to bring efficient, timely, and responsive services closer to citizens.

Speaking at the vibrant ceremony, CS Ruku reaffirmed the government’s unwavering commitment to decentralizing public services and making them accessible. “This is just the beginning,” said the CS. “Our goal is to ensure no Kenyan is left behind. The Huduma Smart Serikalini initiative is our transformative vehicle to improve accessibility, efficiency, and accountability in service delivery that will have a timeless impact to residents across the Country.”"
25,INBOUND AND OUTBOUND TOURISM EXPENDITURE SURVEYS 2015/2016 – 2ND PHASE
25,99.6% Kenyan value chain
25,"Say potato, say Agrico"
25,"The Kenyan situation is characterised by a large number of farmers – many of which smallholders – producing potatoes from various locations and farming under a relatively high level of disease pressure. The fragmented Kenyan market means that a system based on seed potato exports must overcome challenges. The high presence of diseases in Kenya makes production systems based on mini-tuber (or similar) technologies less suitable. It will result in either affordable seed potatoes of poor quality or good quality seed potatoes that are too expensive for farmers to purchase. Moreover, this technology also leads to long and risky production cycles and therefore achieving the right scale and food security takes (too) long, if feasible at all. In summary: neither one of these production systems will result in a sustainable potato value chain nor will it provide a sustainable increase of Kenyan farmers’ income.

Production systems based on importing relatively low numbers of top quality seed potatoes, multiplying these locally and distributing these to Kenyan farmers – who in their turn will use these to produce large quantities of ware potatoes - is seen as the best solution to achieve Kenya’s food security policy. It results in large quantities of affordable and excellent quality seed potatoes in a relatively short period of time. Moreover, it will boost Kenyan farmers’ income. In addition, this production system results in a “99.6%” Kenyan value chain in which all Kenyan stakeholders are the largest beneficiaries."
25,Committed to collaboration and partnership
25,"STATEMENT BY MACDONALD GEORGE OBUDHO, MBS, DIRECTOR GENERAL, KENYA NATIONAL BUREAU OF STATISTICS, ON THE 21ST CELEBRATION OF AFRICAN STATISTICS DAY, 18TH NOVEMBER, 2021"
25,"The Kenya National Bureau of Statistics joins other National Statistical Offices across Africa in marking this important day. The African Statistics Day is celebrated to increase public awareness about the role played by statistics towards socio-economic and demographic development in Africa. The theme for this year is “Modernizing National Statistical Systems to Support Sociocultural Development in Africa.” This theme is apt in line with the United Nations declaration that 2021 be the international year of creative economy for sustainable development. Culture plays an important role in social and economic development. It nurtures and bolsters the societal fabric that holds the society together. Globally, cultural and creative industries are said to have considerable impact on national economies of all countries.

This year’s theme resonates with KNBS effort to continuously respond to the evolving data demands. This calls for strategic planning for statistics production, while leveraging on technology and non-traditional sources of data such as citizen generated data and Big data, as well as investment in data science. Statistical systems need to transform and modernize to cope up with enhanced demands for data brought about by global and regional developmental programmes. In Kenyan context, the National Statistical System (NSS) consists of data producers mainly National and County governments, suppliers, and users of statistics. The statistical products of NSS are contained in the various statistical publications, such as the annual Economic Survey, county specific Statistical Abstracts and other analytical reports produced from time to time."
25,Annual Templates for County Governments
25,"Annual-County-Executive-Financial-Reporting-Template-FY-2021-2022-Revised-June-2022-NT

Annual-Financial-Reporting-Template-for-Level-4-and-5-Hospital-2021-2022-issued-June-2022-NEW-NT"
25,H.E Governor Mike Sonko receives MilanPact award
25,"The Governor of Nairobi H. E. Mike Mbuvi Sonko received Milan Pact award on Urban Early Warning and Early Action Tool for detecting food insecurity .This happened in Montpelier, France during the ongoing 5th Annual Gathering and Mayors Summit.

Nairobi City entered the award competition in June 2019 and was declared the winner in Social and Economic Equity category of the Milan Pact."
25,Nairobi City County Government offers free Cancer Screening
25,"On 6 August 2019,the Nairobi City County Government started offering free cancer screening in Nairobi County hospitals in a bid to raise awareness of the disease and also help Nairobi residents to know state of their health.

The exercise will run for the whole week at Mama Lucy and Mbagathi Hospitals."
25,"Applications are invited for training in Forestry, Environmental Management, Wood Science and Technology, In- formation Communication and Technology, Protection & Security and Business Management programmes to be offered at Kenya Forestry College Londiani, Kericho County."
25,Health Ministry launches NHIF committee to verify pending claims
25,"The Ministry of Health has launched the National Health Insurance Fund (NHIF) Pending Claims Verification Committee.

The committee’s main role is to scrutinize and validate outstanding medical claims submitted between July 1, 2022, and September 30, 2024."
25,Health officials deploy drones to combat malaria in Busia County
25,"The Department of Health and Sanitation, in collaboration with the End Malaria Council, has launched the third phase of larval management at the source in Akiriamasit, Amukura West Ward, Teso Central Sub-County.

This initiative aims to mitigate the high malaria prevalence in Busia County, which has the highest rate in Kenya."
25,Government assures the public the safety of GMO products
25,"Salome Alwanda and Rodgers Omondi (KNA)

The National Biosafety Authority has assured Kenyans the safety of Genetically Modified Organisms (GMOs) stating that they are safe for consumption."
25,State fast-tracks issuance of IDs to seafarers to unlock global jobs
25,"The Government is doubling efforts to ensure seafarers are issued with the Seafarer’s Identification Documents (SID) to unlock employment opportunities.

The initiative, driven by the State Department for Shipping and Maritime, Kenya Maritime Authority (KMA), Immigration Services, National Registration Bureau, and e-Citizen, aims to fast-track SID issuance, enabling Kenyan seafarers to access global job markets."
25,Government launches a digital livestock tracker
25,"The Ministry of Agriculture is rolling out an animal identification and traceability system to identify animals from the owner, the breed, to the vaccination it has received.

Speaking during the opening of the Nambale Livestock Sale Yard in Busia County, Livestock Development Principal Secretary Jonathan Mueke said the animal identification and traceability system (ANITRAC) software, which is at the piloting stage at government farms, will be rolled out in the county."
25,State rolls out mass vaccination for livestock to secure export markets
25,"The Government has launched a nationwide vaccination campaign for all livestock in the country against Foot and Mouth Disease (FMD), targeting cattle, sheep, and goats.

abinet Secretary for Agriculture and Livestock Development, Mutahi Kagwe, launched the campaign on Thursday at Kisargei village in Laikipia County."
25,Government launches “Kaa Safe” campaign
25,"The Energy and Petroleum Regulatory Authority (EPRA) has launched the” Kaa Safe” Mtaani campaign to create awareness and promote safety in the energy sector.

Speaking during the launch in Nairobi, Energy and Petroleum Cabinet Secretary Opiyo Wandayi said the government has made significant strides to improve safety regulations and enforcement mechanisms in the energy sector."
25,Government pledges uninterrupted ARV supply amid US funding cuts
25,"The Government shall ensure the steady supply of ARVs to ensure HIV patients have immunity, Health Cabinet Secretary Deborah Mlongo Barasa has said.

Dr Barasa said the government will not allow HIV patients to suffer drug supply setbacks, assuring that all centres issuing ARVs shall receive the needed requisition."
25,"Government to release delayed Sh14 billion capitation to schools this week, CS says"
25,"Education CS Julius Migos Ogamba has appealed to secondary school heads not to send students home over delayed capitation.

The CS says the Education Ministry is working closely with the Treasury to ensure the balance of Sh14 billion first-term capitation is released from this week."
25,"Government to boost higher education funding and infrastructure, PS reveals"
25,"The Government is committed to increasing funding for higher education, the Principal Secretary for the State Department of Higher Learning and Research, Beatrice Inyangala has said.

She said the government is committed to supporting higher learning institutions by providing the necessary support and cultivation of a conducive environment that fosters innovation, critical thinking and resilience."
25,Extension officers in Kitui County get 21 motorbikes to reach farmers faster
25,"The Kitui County Government has issued agricultural extension officers with motorbikes in efforts to improve agricultural services to its farmers, a significant step in agricultural transformation in the county.

Governor, Dr. Julius Malombe, while releasing 21 motorbikes to the officers at a ceremony held outside his offices in Kitui town, noted that the initiative aims to strengthen agricultural extension and advisory services, ensuring farmers have timely access to modern farming technologies and best practices."
25,Government to implement e- procurement and digitization of public assets
25,"Thirty county governments have already joined the end-to-end e-government procurement (e-GP) platform, with 10 more said to be waiting for approval by the Controller of Budget (CoB).

This comes even as Principal Secretary for Public Investments and Assets Management at the National Treasury Wagunda Odede maintained that the government will press on with the implementation of e-procurement (e-GP) and digitization of public assets, with projection that the two systems would help save up to Sh150 billion in the current financial year by sealing loop holes previously exploited."
25,"Government steps up use of science, innovation to enhance food security"
25,"ESTHER MWANGI-KNA

The Government is stepping up efforts to harness science, technology, and innovation (STI) to boost food security and strengthen resilience against climate change."
25,"PS defends state’s labour export program, citing job opportunities abroad"
25,"The Principal Secretary in the State Department for Technical and Vocational Education Training (TVET) Dr Esther Muoria has defended the government’s labour export program arguing that it has been instrumental in addressing the unemployment crisis in the country.

Speaking at the Nyeri National Polytechnic, Dr Muoria said that despite the criticism, the government has been able to secure numerous job opportunities for Kenyans abroad."
25,Weatherman advocates for collaboration to mitigate adverse weather
25,"The Kenya Meteorological Department (KMD) has urged stakeholders to strengthen collaboration to effectively mitigate the impacts of extreme weather.

Addressing participants at a weather forecast workshop in Garissa, KMD Deputy Director Kennedy Thiong’o noted that the department had consistently shared its forecasts with relevant government agencies and humanitarian organizations to support timely planning and response to adverse weather conditions."
25,Wajir Residents turn to livestock restocking after abandoning charcoal trade
25,"Wajir County r e s i d e n t s , who once depended on charcoal burning for survival, have abandoned the practice and are now seeking support to restore their livelihoods through alternative income sources.

Their appeal is part of a broader effort to protect and rehabilitate grazing lands that have suffered years of deforestation and environmental degradation."
25,"Transition guidelines for Grade 9 learners now ready, says CS"
25,"The Cabinet Secretary for Education, Migos Ogamba, has assured the country that the process of choosing senior school pathways for the current Grade 9 learners is proceeding without a hitch.

This follows the successful development of transition and placement guidelines by the ministry, in collaboration with all stakeholders, he said."
25,Ugandan officials visit Kenya on a benchmarking exercise
25,"The Principal Secretary Principal Secretary for Broadcasting and Telecommunications Stephen Isaboke has urged nations to establish safeguards against cyber-attacks.

He said this step is important to avoid fraud and massive interruption of operations, saying, “This next battle is going to be online, we need safeguards against any cyber-attacks.”"
25,24 million Kenyans now covered under Taifa Care program
25,"The Government has reaffirmed its commitment to Universal Health Coverage (UHC) through Taifa Care, a transformative healthcare scheme that has now enrolled 24 million Kenyans.

Health Cabinet Secretary (CS) Aden Duale, speaking at his first official meeting with the Social Health Authority Board, reiterated the government’s commitment to delivering quality, accessible healthcare to every Kenyan, revealing that 5.4 million Kenyans already accessed vital health services through the government-funded Primary Healthcare Fund allowing access to dispensaries, health centers, and Level 2 to 4 health facilities without any cost to patients."
25,Busia County farmers urged to embrace edible oil crop cultivation to cut import costs
25,"Residents of Busia County have been urged to embrace the farming of edible oil crops.

Speaking at Nasewa County Aggregated Industrial Park after meeting with Nasewa cooperative societies, SACCOs, and agripreneurs from the area, the Principal Secretary of the State Department of Micro, Small and Medium Enterprises (MSMEs), Susan Mang’eni, said embracing this type of farming will help the government reduce the money spent on importing oil."
25,"6,247 Kwale residents given title deeds"
25,"The National Government has issued 6,247 title deeds to Kwale residents, who lived without secure land ownership.

The title deeds were issued to by President William Ruto who expressed his commitment to securing land tenure for all Kenyans. President Ruto also commissioned the 154 units Diani Affordable Housing Project, which will provide jobs and spur economic development in the region."
25,CS pledges policy reforms to harmonize hardship allowances for teachers
25,"Education Cabinet Secretary Julius Migos has announced that the government is working on policies to harmonize disparities in hardship allowances for teachers in regions facing tough working conditions, including Taita Taveta, Mombasa, Kwale, Tharaka Nithi, and Makueni counties.

Speaking during the launch of 16 NG-CDF funded classrooms, which were constructed under the patronage of the area MP at Mbauro and Mghambonyi Comprehensive Schools in Wundanyi Constituency, Taita Taveta County, Migos assured stakeholders that the government is committed to addressing disparities in the recognition of hardship areas."
25,Coffee Cherry Fund loan advances surge to Sh6.7b
25,"We can confirm that the ongoing reforms have immensely contributed to transparency and thus promoting farmers to borrow to meet their daily financial obligations, for example, paying school fees, buying farm inputs and funding their infrastructure development.”"
25,"Govt to expand TVET enrollment to two million by 2025, says Ogamba"
25,"Education Cabinet Secretary (CS) Julius Ogamba has reaffirmed the government’s commitment to increasing investment in technical and vocational education and training (TVET) to equip millions of Kenyan youths with the necessary skills and knowledge.

By the end of 2025, the Ministry of Education aims to increase TVET enrollment from the current 500,000 learners to two million."
25,KNBS HOSTS A PEER REVIEW TEAM FROM SOUTH AFRICA AND TANZANIA
25,"Counties urged to boost own-source revenue, reduce dependence"
25,"County Governments have the potential to generate Sh260 billion annually in their own source revenue but continue to underperform due to inefficiencies in revenue collection, weak enforcement and unrealistic projections.

Addressing the Second Own Source Revenue Growth Conference in Nairobi, the Principal Secretary for Devolution Teresia Mbaika emphasized the urgent need for counties to become financially self-reliant."
25,County rolls out ambitious water pan project to promote year-round farming
25,"Uasin Gishu County has rolled out an ambitious farm ponds initiative targeting the construction of 23,000 on-farm water pans across 23 rural wards in a bid to boost irrigation, enhance climate resilience, and transition farmers from subsistence to commercial agriculture.

The programme is being implemented under the National Agricultural Value Chain Development Project (NAVCDP) in partnership with the Eldoret-Iten Water Fund (EIWF)."
25,"Nairobi “Injob, Job Fair” Bridges Opportunities for Vulnerable Youth and Persons with Disabilities"
25,"NAIROBI: 6th October,2023

“Nairobi Injob, Job Fair,” is a project designed to promote school-business forums and enhance employment opportunities for young people who are vulnerable and persons with disabilities. Students from the 8 Nairobi County Vocational Training Centers, the community, Injob Partners, Key stakeholders Nairobi City County Government representatives, TVETA and Enterprises from small, medium to large businesses attended the event, which was held at Mathare Vocational Training Center. The event was graced by the Chief Officer for Early Childhood Development Education and Vocational Training, Mr. Ahmed Mohamed, as the chief guest. He told the participants that it was of great importance to showcase their skills in such forums as it is an opportunity that can help them build networks and also find jobs."
25,Public Participation for the County Fiscal Strategy Paper (CFSP)2024
25,"Public Participation on Proposed County Fiscal Strategy Paper (CFSP 2024)

Pursuant to Section 117 of the Public Finance Management Act 2012, the Nairobi City County Government is formulating the County Fiscal Strategy Paper (CSFP 2024). This shall specify the broad strategic priorities and policy goals that will guide the county government in preparing its budget for the coming financial year 2024/2025 and the medium term. Pease find the draft CFSP 2024 and its citizen version on the county website, nairobi.go.ke. Article 10 of the Constitution of Kenya and Section 6(a) iv of Nairobi City County Government Public Participation Act 2015, provide for public involvement and engagement in making decisions affecting them. Pursuant to this, Nairobi City County Government invites you to give your views. Fill all the sections of this questionnaire. Please note that your response will be confidential. Your participation is voluntary yet highly valued. Thank you."
25,The Integrated Survey of Services (ISS) 2017/18
25,"The Kenya National Bureau of Statistics is implementing the Integrated Survey of Services (ISS) 2017/18. This is in line with its mandate as the principal agency of the Government for collecting, analyzing and disseminating official statistics in Kenya. The Bureau derives its mandate from the Statistics Act 2006, which gives it authority to conduct censuses and surveys.

The ISS 2017/18 will be conducted under the auspices of the Kenya Statistics Programme for Results (PSP4R) which a statistical capacity building initiative between the World Bank Group and The Government of Kenya. The Integrated Survey of Services will seek to obtain detailed information from enterprises/businesses/firms in the service sector for the compilation of business and economic statistics and will cover 2015 and 2016. The survey will entail visiting and administering survey questions to enterprises/establishments using electronic gadgets and in some exceptional cases hard copy questionnaires will be used to collect the information."
25,Dongo Kundu SEZ attracts fresh investor interest from India
25,"Investment in the Dongo Kundu Special Economic Zone (SEZ) has received a major boost after the Indian High Commissioner to Kenya pledged to mobilise more Indian investors to establish operations in the flagship project.

Last year, a lease agreement was signed between the African Export-Import Bank (Afreximbank), the Kenya Ports Authority, and the Special Economic Zones Authority (SEZA) for the development of the Dongo Kundu and Naivasha SEZs, strengthening Kenya’s industrialisation and export manufacturing agenda."
25,Registry to secure fair distribution of carbon trading revenues in Kenya
25,"Kenya has officially launched its National Carbon Registry, marking a significant milestone in strengthening transparency, accountability, and investor confidence in the country’s rapidly expanding carbon market.

The registry was unveiled during a ceremony presided over by Deborah Barasa, Cabinet Secretary for Environment, Climate Change, and Forestry, who underscored its importance in cementing Kenya’s position as a credible participant in international carbon markets under Article 6 of the Paris Agreement."
24,KRA assures taxpayers of support as country faces global health challenge
24,"In line with the Presidential directive to mitigate the effects of COVID – 19 to the Kenyan economy through;

Kenya Revenue Authority (KRA) assures taxpayers and the general public that it will continue supporting both individuals and businesses to access our services and hence facilitate timely payment of taxes."
24,"Despite prevailing pandemic, let’s remember to file annual tax returns"
24,"As we all put efforts towards containing the Covid-19 pandemic, the Kenya Revenue Authority (KRA) reminds all taxpayers to file their 2019 annual tax returns in good time.

The filing for the 2019 year of income is still on, having kicked off on 1st January 2020. All annual tax returns for both individuals and entities from January to December 2019, should be submitted online on the iTax platform on or before 30 June 2020. The iTax portal can be accessed at https://itax.kra.go.ke."
24,48th East Africa Revenue Authorities Commissioner Generals Meeting Communique
24,"The East African Revenue Authorities’ Commissioners General meet twice a year with the objective of sharing experiences and addressing common challenges facing tax administrations in the Region. The 48 th East African Revenue Authorities Commissioners General meeting was held virtually due to the new working arrangements under the COVID-19 pandemic. The meeting was hosted by the Kenya Revenue Authority Commissioner General.

The meeting was attended by Commissioners General and senior officers from Office Burundais des Recettes (OBR), Rwanda Revenue Authority (RRA), Kenya Revenue Authority (KRA), Tanzania Revenue Authority (TRA), Uganda Revenue Authority (URA), South Sudan National Revenue Authority (SSNRA) and Zanzibar Revenue Board. Others in attendance were the Representatives from the East African Community (EAC) Secretariat and African Tax Administration Forum (ATAF). The theme of the meeting was, Rethink, Restart and Reinvent: Our road to Recovery."
24,"Commissioner, Investigations and Enforcement Department"
24,D.K.S. Yego
24,"PRESS RELEASE 01/12/2020

Did you find this content useful?"
24,KRA Unearths a Syndicate Involving Exportation of Hides and Skins without Payment of Export Duty
